|NFL| |ORGANIZATION| |0.2182440161705017| |https://en.wikipedia.org/wiki/National_Football_League| |/m/059yj|
|B/R| |ORGANIZATION| |0.05659140646457672| |-| |-|
|NBA| |ORGANIZATION| |0.05064995214343071| |https://en.wikipedia.org/wiki/National_Basketball_Association| |/m/05jvx|
|Rudy Gobert| |PERSON| |0.04043671488761902| |https://en.wikipedia.org/wiki/Rudy_Gobert| |/m/0hn8lh_|
|Jimmy| |PERSON| |0.028218472376465797| |-| |-|
|Al Harrington| |PERSON| |0.023646280169487| |https://en.wikipedia.org/wiki/Al_Harrington| |/m/04vvnb|
|Bo Scaife| |PERSON| |0.02160082757472992| |https://en.wikipedia.org/wiki/Bo_Scaife| |/m/05xpnh|
|discussion| |OTHER| |0.013180370442569256| |-| |-|
|Playoff Record| |OTHER| |0.011801345273852348| |-| |-|
|PPG| |OTHER| |0.011778302490711212| |-| |-|
|Level| |OTHER| |0.011369201354682446| |-| |-|
|Shaun Smith| |PERSON| |0.01134649571031332| |https://en.wikipedia.org/wiki/Shaun_Smith_(defensive_lineman)| |/m/0269sr4|
|Relationships| |OTHER| |0.010438745841383934| |-| |-|
|Debut| |EVENT| |0.01001173909753561| |-| |-|
|CouplesGoals| |PERSON| |0.009125953540205956| |-| |-|
|Mo Bamba| |PERSON| |0.008040979504585266| |-| |-|
|WWE| |ORGANIZATION| |0.007980265654623508| |https://en.wikipedia.org/wiki/WWE| |/m/0gy1_|
|Cannabis| |WORK_OF_ART| |0.007872411049902439| |https://en.wikipedia.org/wiki/Cannabis_(drug)| |/m/054yc0|
|players| |PERSON| |0.007731215097010136| |-| |-|
|Johnny Football| |PERSON| |0.007497353944927454| |https://en.wikipedia.org/wiki/Johnny_Manziel| |/m/0n45_f7|
|Rousey| |PERSON| |0.0071163601242005825| |https://en.wikipedia.org/wiki/Ronda_Rousey| |/m/04gttgp|
|R| |PERSON| |0.005647703073918819| |-| |-|
|sports| |OTHER| |0.00540288258343935| |-| |-|
|talk| |OTHER| |0.005289742723107338| |-| |-|
|Kenyon Martin| |PERSON| |0.004972245078533888| |https://en.wikipedia.org/wiki/Kenyon_Martin| |/m/05mxwp|
|cannabis| |CONSUMER_GOOD| |0.004690313711762428| |-| |-|
|Collin Sexton Could Be Next Eric Bledsoe| |PERSON| |0.0043701850809156895| |-| |-|
|careers| |OTHER| |0.0043685222044587135| |-| |-|
|Hurt| |ORGANIZATION| |0.004356311168521643| |-| |-|
|HS Junior| |PERSON| |0.004100548569113016| |-| |-|
|Matt Barnes| |PERSON| |0.003898788243532181| |https://en.wikipedia.org/wiki/Matt_Barnes| |/m/07dr3v|
|Players| |PERSON| |0.003841609926894307| |-| |-|
|Hans Breiter| |PERSON| |0.003657115623354912| |-| |-|
|B| |ORGANIZATION| |0.0036326420959085226| |-| |-|
|lot| |OTHER| |0.003494239179417491| |-| |-|
|athletes| |PERSON| |0.0033570555970072746| |-| |-|
|marijuana| |OTHER| |0.0033447369933128357| |-| |-|
|marijuana| |CONSUMER_GOOD| |0.003169688628986478| |-| |-|
|Master Tesfatsion| |OTHER| |0.003152137156575918| |-| |-|
|Andre Ingram Put on a Show| |WORK_OF_ART| |0.002979733282700181| |-| |-|
|Raptors Have Dominated Since| |ORGANIZATION| |0.002977752359583974| |-| |-|
|God's Plan| |OTHER| |0.002977752359583974| |-| |/g/11f3v9tl4y|
|Showcase Giving Overlooked Ballers| |OTHER| |0.002976801246404648| |-| |-|
|McGregor Crashed Media Day| |PERSON| |0.0029749704990535975| |-| |-|
|Simmons| |PERSON| |0.0029732282273471355| |-| |-|
|marijuana| |OTHER| |0.0028874652925878763| |-| |-|
|Mitchell Breaks MJs Rookie| |PERSON| |0.002845177659764886| |-| |-|
|Rare Sneakers| |CONSUMER_GOOD| |0.0028427639044821262| |-| |-|
|Dez| |PERSON| |0.0028416176792234182| |https://en.wikipedia.org/wiki/Dez_Bryant| |/m/04ycvqv|
|Boston Marathon| |EVENT| |0.002838390413671732| |https://en.wikipedia.org/wiki/Boston_Marathon| |/m/018x6y|
|Stacked WNBA Draft| |OTHER| |0.0028373785316944122| |-| |-|
|Turner| |PERSON| |0.0028336041141301394| |-| |-|
|All Hell Broke Loose| |OTHER| |0.002831861609593034| |-| |-|
|MMA| |ORGANIZATION| |0.0028310222551226616| |https://en.wikipedia.org/wiki/Mixed_martial_arts| |/m/01h7lh|
|Rory McIlroy| |PERSON| |0.002828620607033372| |https://en.wikipedia.org/wiki/Rory_McIlroy| |/m/0b86xd|
|Tailgating| |OTHER| |0.002828620607033372| |-| |-|
|Alshon Jeffery| |PERSON| |0.0028278559911996126| |https://en.wikipedia.org/wiki/Alshon_Jeffery| |/m/0809c_w|
|Right Arrow Icon| |OTHER| |0.002826375886797905| |-| |-|
|playersBarnes| |CONSUMER_GOOD| |0.0028017456643283367| |-| |-|
|liver| |OTHER| |0.002795756096020341| |-| |-|
|players| |PERSON| |0.0026755763683468103| |-| |-|
|dialogueone| |PERSON| |0.0026053653564304113| |-| |-|
|league| |OTHER| |0.002514575608074665| |-| |-|
|marijuana| |CONSUMER_GOOD| |0.00250877789221704| |-| |-|
|marijuana| |OTHER| |0.002501577604562044| |-| |-|
|project| |OTHER| |0.002279322361573577| |-| |-|
|players association| |ORGANIZATION| |0.00224509509280324| |-| |-|
|John Moffitt| |PERSON| |0.002151214750483632| |https://en.wikipedia.org/wiki/John_Moffitt_(American_football)| |/m/0g55t11|
|suspensions| |OTHER| |0.0021264199167490005| |-| |-|
|times| |OTHER| |0.0021263635717332363| |-| |-|
|Brian McCarthy| |PERSON| |0.002026719506829977| |-| |-|
|player| |PERSON| |0.002009505173191428| |-| |-|
|leagues| |OTHER| |0.0019888735841959715| |-| |-|
|game| |EVENT| |0.001981124747544527| |-| |-|
|smoke weed| |OTHER| |0.00195858022198081| |-| |-|
|B/R Mag| |OTHER| |0.0019555857870727777| |-| |-|
|times| |OTHER| |0.0019402253674343228| |-| |-|
|executives| |PERSON| |0.0019333198433741927| |-| |-|
|drug test| |EVENT| |0.0019197602523490787| |-| |-|
|states| |LOCATION| |0.001862205215729773| |-| |-|
|states| |LOCATION| |0.001862205215729773| |-| |-|
|athletes| |PERSON| |0.001861030119471252| |-| |-|
|Best Fit| |PERSON| |0.0018260638462379575| |-| |-|
|games| |EVENT| |0.0018204039661213756| |-| |-|
|games| |EVENT| |0.0018189586699008942| |-| |-|
|game| |EVENT| |0.0018163238419219851| |-| |-|
|Martellus Bennett| |PERSON| |0.0017911001341417432| |https://en.wikipedia.org/wiki/Martellus_Bennett| |/m/03hgctf|
|All| |OTHER| |0.0017158736009150743| |-| |-|
|substance| |OTHER| |0.0017111676279455423| |-| |-|
|weed| |OTHER| |0.0017082266276702285| |-| |-|
|Playoff Record| |OTHER| |0.0017040959792211652| |-| |-|
|conversation| |OTHER| |0.0016742160078138113| |-| |-|
|Randy Gregory| |PERSON| |0.0016713673248887062| |https://en.wikipedia.org/wiki/Randy_Gregory| |/m/0y4smmv|
|Teams| |ORGANIZATION| |0.001660578534938395| |-| |-|
|players| |PERSON| |0.0016482272185385227| |-| |-|
|conversation| |OTHER| |0.0016466286033391953| |-| |-|
|sports| |OTHER| |0.0016068872064352036| |-| |-|
|research| |OTHER| |0.0016050032572820783| |-| |-|
|athletes| |PERSON| |0.0015950052766129375| |-| |-|
|Chance| |OTHER| |0.0015801935223862529| |-| |-|
|lot| |OTHER| |0.0015533927362412214| |-| |-|
|counting| |OTHER| |0.0015275499317795038| |-| |-|
|Josh Gordon| |PERSON| |0.0014957787934690714| |https://en.wikipedia.org/wiki/Josh_Gordon| |/m/0k6pf6g|
|stigma| |OTHER| |0.0014747962122783065| |-| |-|
|stigma| |OTHER| |0.001465552020817995| |-| |-|
|use| |OTHER| |0.0014540186384692788| |-| |-|
|Gas Masks| |OTHER| |0.0014458665391430259| |-| |-|
|Artist| |PERSON| |0.0014458665391430259| |-| |-|
|Woman| |PERSON| |0.001443640561774373| |-| |-|
|Debut| |EVENT| |0.0014426251873373985| |-| |-|
|reality check| |OTHER| |0.0014074863865971565| |-| |-|
|Cannabis culture| |OTHER| |0.0013777002459391952| |-| |-|
|writer| |PERSON| |0.0013712950749322772| |-| |-|
|lot| |OTHER| |0.0013663162244483829| |-| |-|
|league| |ORGANIZATION| |0.0013135032495483756| |-| |-|
|conversation| |OTHER| |0.001308890525251627| |-| |-|
|talk| |OTHER| |0.0012856795219704509| |-| |-|
|player estimates| |OTHER| |0.0012818683171644807| |-| |-|
|players| |PERSON| |0.0012415774399414659| |-| |-|
|closet smokers| |PERSON| |0.001237470074556768| |-| |-|
|record| |OTHER| |0.001225869869813323| |-| |-|
|NFL Players Association| |ORGANIZATION| |0.0012089986121281981| |https://en.wikipedia.org/wiki/National_Football_League_Players_Association| |/m/030g6d|
|majority| |OTHER| |0.0011691040126606822| |-| |-|
|championship| |EVENT| |0.001167183741927147| |-| |-|
|purposes| |OTHER| |0.001164717017672956| |-| |-|
|camerathat| |OTHER| |0.0011626167688518763| |-| |-|
|Eight| |PERSON| |0.0011619806755334139| |-| |-|
|people| |PERSON| |0.0011541163548827171| |-| |-|
|Country| |LOCATION| |0.0011414827313274145| |-| |-|
|marijuana use| |OTHER| |0.0011404006509110332| |-| |-|
|marijuana| |OTHER| |0.0011217372957617044| |-| |-|
|suspension| |OTHER| |0.0010938553605228662| |-| |-|
|World| |LOCATION| |0.0010516985785216093| |-| |-|
|Best Athletes Smoke Weed| |OTHER| |0.0010402193292975426| |-| |-|
|veterans| |PERSON| |0.001039900816977024| |-| |-|
|people| |PERSON| |0.0010348402429372072| |-| |-|
|Columnist| |PERSON| |0.0010324025060981512| |-| |-|
|news| |OTHER| |0.0010298549896106124| |-| |-|
|Some| |PERSON| |0.0010259298142045736| |-| |-|
|blunts| |OTHER| |0.0010236294474452734| |-| |-|
|legalization| |EVENT| |0.00102230254560709| |-| |-|
|curtain| |OTHER| |0.0010216885711997747| |-| |-|
|public| |PERSON| |0.0010216885711997747| |-| |-|
|scenes| |OTHER| |0.0010194977512583137| |-| |-|
|Spoiler alert| |OTHER| |0.0010190055472776294| |-| |-|
|NBA Players Association| |ORGANIZATION| |0.0009978292509913445| |https://en.wikipedia.org/wiki/National_Basketball_Players_Association| |/m/03m6y67|
|compounds| |OTHER| |0.0009756440995261073| |-| |-|
|Martavis Bryant| |PERSON| |0.0009594738949090242| |https://en.wikipedia.org/wiki/Martavis_Bryant| |/m/0wgx1l1|
|seasons| |EVENT| |0.0009552831179462373| |-| |-|
|NHL| |ORGANIZATION| |0.0009449853096157312| |https://en.wikipedia.org/wiki/National_Hockey_League| |/m/05gwr|
|policy| |OTHER| |0.0009362804121337831| |-| |-|
|topic| |OTHER| |0.0009286570129916072| |-| |-|
|Golden State Warriors| |ORGANIZATION| |0.0009141858317889273| |https://en.wikipedia.org/wiki/Golden_State_Warriors| |/m/0jmj7|
|league| |ORGANIZATION| |0.000881612824741751| |-| |-|
|DeMaurice Smith| |PERSON| |0.0008763814112171531| |https://en.wikipedia.org/wiki/DeMaurice_Smith| |/m/05lgqbg|
|intervention program| |OTHER| |0.0008744313381612301| |-| |-|
|stories| |WORK_OF_ART| |0.0008656776044517756| |-| |-|
|players| |PERSON| |0.0008576062391512096| |-| |-|
|cannabis| |CONSUMER_GOOD| |0.0008253332343883812| |-| |-|
|athletes| |PERSON| |0.0008248629746958613| |-| |-|
|athletes| |PERSON| |0.0008247604127973318| |-| |-|
|Parking Pros| |PERSON| |0.0008061713306233287| |-| |-|
|Parking Pros| |PERSON| |0.0008019485394470394| |-| |-|
|recordabout| |OTHER| |0.0007582674734294415| |-| |-|
|Bleacher Reporton| |WORK_OF_ART| |0.000753198575694114| |-| |-|
|pills| |OTHER| |0.0007493493612855673| |-| |-|
|people| |PERSON| |0.0007329377694986761| |-| |-|
|plant| |LOCATION| |0.0007298800628632307| |-| |-|
|things| |OTHER| |0.0007059426861815155| |-| |-|
|fans| |PERSON| |0.000704632606357336| |-| |-|
|marijuana| |OTHER| |0.0006970023969188333| |-| |-|
|1st| |OTHER| |0.0006963959312997758| |-| |-|
|1st| |OTHER| |0.0006924025365151465| |-| |-|
|American| |LOCATION| |0.0006881662993691862| |https://en.wikipedia.org/wiki/United_States| |/m/09c7w0|
|Best Fit| |PERSON| |0.0006854406674392521| |-| |-|
|backlash| |OTHER| |0.0006765237194485962| |-| |-|
|players| |PERSON| |0.0006445382023230195| |-| |-|
|players| |PERSON| |0.0006444179452955723| |-| |-|
|player| |PERSON| |0.0006442994927056134| |-| |-|
|player| |PERSON| |0.0006380928680300713| |-| |-|
|weed| |OTHER| |0.0006358400569297373| |-| |-|
|marijuana| |CONSUMER_GOOD| |0.0006330640171654522| |-| |-|
|marijuana| |OTHER| |0.000626255408860743| |-| |-|
|marijuana| |OTHER| |0.000625974964350462| |-| |-|
|marijuana| |OTHER| |0.0006257712375372648| |-| |-|
|smoking weed| |CONSUMER_GOOD| |0.0006241622031666338| |-| |-|
|Teams| |ORGANIZATION| |0.0006232917658053339| |-| |-|
|players| |PERSON| |0.0006226401310414076| |-| |-|
|Motorsports| |OTHER| |0.0006224766839295626| |-| |-|
|B| |OTHER| |0.0006195702007971704| |-| |-|
|Motorsports| |OTHER| |0.0006192158325575292| |-| |-|
|Level| |OTHER| |0.000618976540863514| |-| |-|
|Proof| |WORK_OF_ART| |0.0006182811339385808| |-| |-|
|Ryan Clady| |PERSON| |0.0006134047289378941| |https://en.wikipedia.org/wiki/Ryan_Clady| |/m/03hgdqn|
|Jessica DorricottApril| |PERSON| |0.0006099729216657579| |-| |-|
|Dallas| |LOCATION| |0.0006047884817235172| |-| |-|
|brain abnormalities| |OTHER| |0.0006029754877090454| |-| |-|
|healing| |OTHER| |0.0005981677095405757| |-| |-|
|things| |OTHER| |0.0005954695516265929| |-| |-|
