|Barbara Bush| |UNKNOWN| |0.5461278557777405| |https://en.wikipedia.org/wiki/Barbara_Bush| |/m/015nr6|
|Jeb Bush| |UNKNOWN| |0.2583863139152527| |https://en.wikipedia.org/wiki/Jeb_Bush| |/m/019x9z|
|mother| |PERSON| |0.025658130645751953| |-| |-|
|family| |PERSON| |0.01557801105082035| |-| |-|
|George W. Bush| |PERSON| |0.01242943573743105| |https://en.wikipedia.org/wiki/George_W._Bush| |/m/09b6zr|
|blessing| |OTHER| |0.011339751072227955| |-| |-|
|George H.W.| |PERSON| |0.007324602920562029| |-| |-|
|Melania Trump| |PERSON| |0.005268944893032312| |https://en.wikipedia.org/wiki/Melania_Trump| |/m/04hfnv|
|AP| |UNKNOWN| |0.003981131594628096| |https://en.wikipedia.org/wiki/Associated_Press| |/m/0cv_2|
|Houston| |LOCATION| |0.0038399703335016966| |https://en.wikipedia.org/wiki/Houston| |/m/03l2n|
|Jenna Bush| |PERSON| |0.0036230450496077538| |https://en.wikipedia.org/wiki/Jenna_Bush_Hager| |/m/01k70_|
|funeral| |EVENT| |0.003229361493140459| |-| |-|
|Susan Garrett Baker| |PERSON| |0.003153835190460086| |-| |-|
|lessons| |OTHER| |0.0026808115653693676| |-| |-|
|Funeral Service| |ORGANIZATION| |0.00258687068708241| |-| |-|
|first lady| |PERSON| |0.0024895393289625645| |-| |-|
|mom| |PERSON| |0.002432994544506073| |-| |-|
|Mom| |PERSON| |0.002216772176325321| |https://en.wikipedia.org/wiki/Mother| |/m/0lbxz|
|president| |PERSON| |0.0021921726875007153| |-| |-|
|funeral service| |EVENT| |0.0021427792962640524| |-| |-|
|First Lady| |PERSON| |0.002130272565409541| |-| |-|
|First lady| |PERSON| |0.002014281926676631| |-| |-|
|mother| |PERSON| |0.0018933832179754972| |-| |-|
|eulogy| |OTHER| |0.0018293828470632434| |-| |-|
|life| |OTHER| |0.0018293828470632434| |-| |-|
|eulogies| |OTHER| |0.001801446545869112| |-| |-|
