|Eric Greitens| |PERSON| |0.7851390242576599| |https://en.wikipedia.org/wiki/Eric_Greitens| |/m/0404fcy|
|Missouri| |UNKNOWN| |0.030859649181365967| |https://en.wikipedia.org/wiki/Missouri| |/m/04ych|
|Shares| |OTHER| |0.012185115367174149| |-| |-|
|Gov.| |PERSON| |0.00870063528418541| |-| |-|
|Kim Gardner| |PERSON| |0.007642744574695826| |-| |-|
|Josh Hawley| |PERSON| |0.006553464103490114| |https://en.wikipedia.org/wiki/Josh_Hawley| |/g/11bwy_95zy|
|charge| |OTHER| |0.0054901340045034885| |-| |-|
|charge| |OTHER| |0.004730121232569218| |-| |-|
|felony| |OTHER| |0.004361293278634548| |-| |-|
|Capitol| |LOCATION| |0.0043122111819684505| |-| |-|
|manner| |OTHER| |0.0036294152960181236| |-| |-|
|charity| |OTHER| |0.003568054875358939| |-| |-|
|statement| |WORK_OF_ART| |0.0034847210627049208| |-| |-|
|circuit attorney| |PERSON| |0.0033968896605074406| |-| |-|
|felony| |OTHER| |0.0030282100196927786| |-| |-|
|governor| |PERSON| |0.0027596806176006794| |-| |-|
|ABC News Network| |ORGANIZATION| |0.0027281385846436024| |https://en.wikipedia.org/wiki/ABC_News| |/m/01v3sw|
|donor list| |OTHER| |0.0025689222384244204| |-| |-|
|Yahoo| |ORGANIZATION| |0.0024160631000995636| |https://en.wikipedia.org/wiki/Yahoo!| |/m/019rl6|
|court| |LOCATION| |0.0022531345020979643| |-| |-|
|Star| |OTHER| |0.0021953058894723654| |-| |-|
|veterans| |PERSON| |0.0021822508424520493| |-| |-|
|campaign| |EVENT| |0.0021822508424520493| |-| |-|
|rights| |OTHER| |0.0019519759807735682| |-| |-|
|FILE| |OTHER| |0.00192579987924546| |-| |-|
|Email| |OTHER| |0.0019190034363418818| |-| |-|
|felony computer tampering| |OTHER| |0.0019171166932210326| |-| |-|
|use| |OTHER| |0.0019171166932210326| |-| |-|
|Circuit Attorneys Office| |ORGANIZATION| |0.0017702375771477818| |-| |-|
|St. Louis| |LOCATION| |0.0016720067942515016| |https://en.wikipedia.org/wiki/St._Louis| |/m/06wxw|
|Clarie McCaskill| |PERSON| |0.001634878688491881| |-| |-|
|decision| |OTHER| |0.0015096045099198818| |-| |-|
|felony charge| |OTHER| |0.001349644036963582| |-| |-|
|Emily Goodin| |PERSON| |0.0013057293836027384| |-| |-|
|law| |OTHER| |0.0013037821045145392| |-| |-|
|attorneys| |PERSON| |0.0012818544637411833| |-| |-|
|list| |OTHER| |0.001204660045914352| |-| |-|
|Internet Ventures| |ORGANIZATION| |0.0011599399149417877| |-| |-|
|Jeff Roberson| |PERSON| |0.00113867677282542| |-| |-|
|AP| |ORGANIZATION| |0.00113867677282542| |-| |-|
|Mo.| |LOCATION| |0.0011372019071131945| |-| |-|
|photo| |WORK_OF_ART| |0.001124548027291894| |-| |-|
|Jefferson City| |LOCATION| |0.001075100852176547| |https://en.wikipedia.org/wiki/Jefferson_City,_Missouri| |/m/0fvwz|
|photo| |WORK_OF_ART| |0.0010714026866480708| |-| |-|
|chargesand| |OTHER| |0.0010612489422783256| |-| |-|
|charges| |OTHER| |0.0010284165618941188| |-| |-|
|photograph| |WORK_OF_ART| |0.0009702053503133357| |-| |-|
|court| |ORGANIZATION| |0.0009271751041524112| |-| |-|
|charge| |OTHER| |0.0009155177394859493| |-| |-|
|photo| |WORK_OF_ART| |0.0009130421094596386| |-| |-|
|charges| |OTHER| |0.0009084228659048676| |-| |-|
|charity| |ORGANIZATION| |0.0009072459070011973| |-| |-|
|prosecutor| |PERSON| |0.0009058815194293857| |-| |-|
|committee report| |WORK_OF_ART| |0.0009040793520398438| |-| |-|
|computer| |CONSUMER_GOOD| |0.0009033617097884417| |-| |-|
|organization| |ORGANIZATION| |0.0009012177470140159| |-| |-|
|statement| |WORK_OF_ART| |0.000894499069545418| |-| |-|
|prosecuting attorney| |PERSON| |0.000864134228322655| |-| |-|
|charity| |ORGANIZATION| |0.0008371926378458738| |-| |-|
|statement| |WORK_OF_ART| |0.0008296786108985543| |-| |-|
|name| |OTHER| |0.0008245832868851721| |-| |-|
|image| |WORK_OF_ART| |0.0008239286253228784| |-| |-|
|image| |WORK_OF_ART| |0.0008239286253228784| |-| |-|
|state| |LOCATION| |0.0008181858574971557| |-| |-|
|governorship| |PERSON| |0.000814654806163162| |-| |-|
|officials| |PERSON| |0.0007756016566418111| |-| |-|
|office| |ORGANIZATION| |0.0007753079989925027| |-| |-|
|no one| |PERSON| |0.000751952116843313| |-| |-|
|allegations| |OTHER| |0.0007471596472896636| |-| |-|
|Statehouse officials| |PERSON| |0.0007444441434927285| |-| |-|
|blindfold| |OTHER| |0.0007242539431899786| |-| |-|
|tape| |CONSUMER_GOOD| |0.0007242539431899786| |-| |-|
|hands| |OTHER| |0.0007242539431899786| |-| |-|
|mistress| |PERSON| |0.0007242539431899786| |-| |-|
|accusations| |OTHER| |0.0007242539431899786| |-| |-|
|privacy| |OTHER| |0.0007236789097078145| |-| |-|
|access| |OTHER| |0.0007236789097078145| |-| |-|
|invasion| |OTHER| |0.0007236789097078145| |-| |-|
|trial| |EVENT| |0.0007231391500681639| |-| |-|
|office| |OTHER| |0.0007001283229328692| |-| |-|
|felony| |OTHER| |0.0006999390316195786| |-| |-|
|list| |OTHER| |0.0006855351966805756| |-| |-|
|state ethics commission| |ORGANIZATION| |0.0006592032150365412| |-| |-|
|donor list| |OTHER| |0.0006526021170429885| |-| |-|
|Attorney General| |PERSON| |0.0006522103794850409| |-| |-|
|statement| |WORK_OF_ART| |0.0006140643381513655| |-| |-|
|Gov.| |PERSON| |0.000602196785621345| |-| |-|
|United States of America| |LOCATION| |0.0005962486029602587| |https://en.wikipedia.org/wiki/United_States| |/m/09c7w0|
|attorney general| |PERSON| |0.000594829733017832| |-| |-|
|office| |ORGANIZATION| |0.0005819355137646198| |-| |-|
|Governor| |PERSON| |0.0005644523189403117| |-| |-|
|contribution| |OTHER| |0.0005597838899120688| |-| |-|
|goodness| |OTHER| |0.0005589728825725615| |-| |-|
|Prosecutors| |PERSON| |0.0005541777354665101| |-| |-|
|name| |OTHER| |0.0005121582071296871| |-| |-|
|star| |PERSON| |0.0005111872451379895| |-| |-|
|controversy| |OTHER| |0.0005111872451379895| |-| |-|
|fine| |OTHER| |0.0004916541511192918| |-| |-|
|campaign disclosure forms| |OTHER| |0.0004916541511192918| |-| |-|
|court system| |OTHER| |0.0004909417475573719| |-| |-|
|motion| |OTHER| |0.0004873615689575672| |-| |-|
|case| |OTHER| |0.0004873615689575672| |-| |-|
|Missouri House| |ORGANIZATION| |0.0004872872668784112| |https://en.wikipedia.org/wiki/Missouri_House_of_Representatives| |/m/069kvr|
|computer data| |OTHER| |0.0004870372940786183| |-| |-|
|fundraising| |OTHER| |0.00048672984121367335| |-| |-|
|permission| |OTHER| |0.00048672984121367335| |-| |-|
|press conference| |EVENT| |0.00048615908599458635| |-| |-|
|truth| |OTHER| |0.00044964009430259466| |-| |-|
|state legislature| |ORGANIZATION| |0.0004494643653742969| |-| |-|
|chambers| |OTHER| |0.0004494643653742969| |-| |-|
|opponent| |PERSON| |0.00044929413706995547| |-| |-|
|candidates| |PERSON| |0.00044929413706995547| |-| |-|
|relationship| |OTHER| |0.0004491290310397744| |-| |-|
|politics| |OTHER| |0.00044896878534927964| |-| |-|
|judge| |PERSON| |0.0004471207794267684| |-| |-|
|charity| |ORGANIZATION| |0.0004390137910377234| |-| |-|
|cause| |OTHER| |0.0004313521785661578| |-| |-|
|reminder| |OTHER| |0.00042584602488204837| |-| |-|
|evidence| |OTHER| |0.0004184945428278297| |-| |-|
|St. Louis Circuit| |ORGANIZATION| |0.0004127268912270665| |-| |-|
|Republican| |UNKNOWN| |0.00040786596946418285| |https://en.wikipedia.org/wiki/Republican_Party_(United_States)| |/m/07wbk|
|people| |PERSON| |0.000406212784582749| |-| |-|
|governor| |PERSON| |0.0003940954920835793| |-| |-|
|matter| |OTHER| |0.00038426360697485507| |-| |-|
|session| |EVENT| |0.0003783887659665197| |-| |-|
|office| |ORGANIZATION| |0.0003649219870567322| |-| |-|
|Office| |CONSUMER_GOOD| |0.0003437599807512015| |-| |-|
|jurisdiction| |OTHER| |0.0003374871448613703| |-| |-|
