|DNC| |ORGANIZATION| |0.1826486736536026| |https://en.wikipedia.org/wiki/Democratic_National_Committee| |/m/018y36|
|Donald Trump Jr.| |UNKNOWN| |0.15566763281822205| |https://en.wikipedia.org/wiki/Donald_Trump| |/m/0cqt90|
|Server| |OTHER| |0.06474216282367706| |-| |-|
|Paul Manafort| |UNKNOWN| |0.03186165541410446| |https://en.wikipedia.org/wiki/Paul_Manafort| |/m/04cvfql|
|campaign| |EVENT| |0.03091893345117569| |-| |-|
|Donald Trump Announces Plan to Countersue Democrats| |ORGANIZATION| |0.029453979805111885| |-| |-|
|news| |OTHER| |0.025883106514811516| |-| |-|
|Im| |PERSON| |0.02197885885834694| |-| |-|
|conspiracy| |OTHER| |0.020760847255587578| |-| |-|
|lawsuit| |OTHER| |0.018941236659884453| |-| |-|
|Russia| |ORGANIZATION| |0.018815143033862114| |-| |-|
|Democrats| |PERSON| |0.017620082944631577| |https://en.wikipedia.org/wiki/Democratic_Party_(United_States)| |/m/0d075m|
|DNC Server| |OTHER| |0.0175833310931921| |-| |-|
|Associated Press| |ORGANIZATION| |0.015543743968009949| |https://en.wikipedia.org/wiki/Associated_Press| |/m/0cv_2|
|president| |PERSON| |0.015533271245658398| |-| |-|
|Russians| |PERSON| |0.015335725620388985| |-| |-|
|Tom Perez| |PERSON| |0.01477945875376463| |https://en.wikipedia.org/wiki/Tom_Perez| |/m/02qfcpt|
|FBI| |ORGANIZATION| |0.014690564014017582| |https://en.wikipedia.org/wiki/Federal_Bureau_of_Investigation| |/m/02_1m|
|Debbie Wasserman Schultzs| |PERSON| |0.013637762516736984| |-| |-|
|Jared Kushner| |PERSON| |0.012970658019185066| |https://en.wikipedia.org/wiki/Jared_Kushner| |/m/0fv_sp|
|Charlie Spiering| |PERSON| |0.012398446910083294| |-| |-|
|news| |OTHER| |0.012064817361533642| |-| |-|
|Campaign| |EVENT| |0.011726557277143002| |-| |-|
|server| |OTHER| |0.00796856265515089| |-| |-|
|campaign| |EVENT| |0.00788045208901167| |-| |-|
|campaign| |EVENT| |0.00788045208901167| |-| |-|
|election| |EVENT| |0.007874545641243458| |-| |-|
|Twitter| |OTHER| |0.007640399504452944| |-| |-|
|democracy| |OTHER| |0.0075016566552221775| |-| |-|
|emails| |WORK_OF_ART| |0.006663529668003321| |-| |-|
|lawsuit| |OTHER| |0.006656405050307512| |-| |-|
|emails| |WORK_OF_ART| |0.006598364096134901| |-| |-|
|son| |PERSON| |0.006456524599343538| |-| |-|
|garbage| |OTHER| |0.006229963153600693| |-| |-|
|assault| |EVENT| |0.006119519472122192| |-| |-|
|lawsuit| |OTHER| |0.006095888093113899| |-| |-|
|statement| |WORK_OF_ART| |0.006085158791393042| |-| |-|
|news| |OTHER| |0.005622066091746092| |-| |-|
|Campaign| |EVENT| |0.005457931198179722| |-| |-|
|saying| |OTHER| |0.005420486908406019| |-| |-|
|Secretary of State| |PERSON| |0.005338975694030523| |-| |-|
|investigation| |EVENT| |0.005286743864417076| |-| |-|
|partner| |PERSON| |0.00527989724650979| |-| |-|
|deputy| |PERSON| |0.004888464696705341| |-| |-|
|Comment count| |OTHER| |0.004584134556353092| |-| |-|
|server| |OTHER| |0.0042665801011025906| |-| |-|
|Russians| |ORGANIZATION| |0.003900706535205245| |-| |-|
|Servers| |OTHER| |0.003818322904407978| |-| |-|
|Hillary Clintons| |UNKNOWN| |0.003592886496335268| |https://en.wikipedia.org/wiki/Hillary_Clinton| |/m/0d06m5|
|@DonaldJTrumpJr| |OTHER| |0.0034980562049895525| |-| |-|
|Page| |OTHER| |0.0033054968807846308| |-| |-|
|Stories| |WORK_OF_ART| |0.003227968467399478| |-| |-|
|Emails| |WORK_OF_ART| |0.003192364936694503| |-| |-|
|comments| |WORK_OF_ART| |0.0029075515922158957| |-| |-|
|Roger Stone| |PERSON| |0.002889299765229225| |https://en.wikipedia.org/wiki/Roger_Stone| |/m/05r8b8|
|George Papadopoulos| |PERSON| |0.002889299765229225| |https://en.wikipedia.org/wiki/George_Papadopoulos| |/g/11f03nlhy5|
|Rick Gates| |PERSON| |0.002889299765229225| |https://en.wikipedia.org/wiki/Rick_Gates_(political_consultant)| |/g/11f1w67hjw|
|Documents| |WORK_OF_ART| |0.0025572923477739096| |-| |-|
|mystery man| |PERSON| |0.0025572923477739096| |-| |-|
|article| |WORK_OF_ART| |0.002553727477788925| |-| |-|
|Als| |PERSON| |0.0023573313374072313| |-| |-|
|o| |OTHER| |0.0023573313374072313| |-| |-|
|https://t.co/BQ8mmgtTmB| |OTHER| |0.002164085628464818| |-| |-|
|discovery| |OTHER| |0.002098244149237871| |-| |-|
|discovery| |OTHER| |0.0020940504036843777| |-| |-|
|Facebook| |OTHER| |0.0019406320061534643| |-| |-|
|Breitbart.com| |UNKNOWN| |0.0018838249379768968| |https://en.wikipedia.org/wiki/Breitbart_News| |/m/0k0symb|
|saying| |OTHER| |0.0017866648267954588| |-| |-|
|Debbie Wasserman Schultz| |PERSON| |0.001720493077300489| |https://en.wikipedia.org/wiki/Debbie_Wasserman_Schultz| |/m/04cmyw|
|@realDonaldTrump| |OTHER| |0.0017196624539792538| |-| |-|
|emojis| |OTHER| |0.0016106367111206055| |-| |-|
|Pakistani| |LOCATION| |0.001511061331257224| |-| |-|
|BREITBART CONNECT| |OTHER| |0.0015076729469001293| |-| |-|
